,Prob,Features,Class,Direction,Section
97,0.3322393523364326,level consciousness,94003,Bottom,Medicine
98,0.3326562968141887,syndrome,94003,Bottom,Medicine
99,0.3336679476637236,consciousness alert,94003,Bottom,Medicine
0,0.9999996749410649,subsq days,94003,Top,Medicine
1,0.9999996749410649,subsq,94003,Top,Medicine
2,0.9999996749410649,mgmt subsq,94003,Top,Medicine
3,0.9999995876092951,days invasive,94003,Top,Medicine
4,0.9932952370678588,intubated,94003,Top,Medicine
5,0.969491069227328,vent,94003,Top,Medicine
6,0.9379771318726328,invasive,94003,Top,Medicine
7,0.9376493187764805,vent mgmt,94003,Top,Medicine
8,0.9373411855972752,mgmt,94003,Top,Medicine
9,0.9211493204001102,intubation,94003,Top,Medicine
10,0.9147951782194863,extubated,94003,Top,Medicine
11,0.8909933261111039,sedated,94003,Top,Medicine
12,0.87483271000568,respiratory failure,94003,Top,Medicine
13,0.8742558886630135,tube,94003,Top,Medicine
14,0.8605245096859796,respiratory,94003,Top,Medicine
15,0.8331050430642811,peep,94003,Top,Medicine
16,0.8257929898503789,fio,94003,Top,Medicine
17,0.8235000070297727,intubated sedated,94003,Top,Medicine
18,0.8193079070805772,extubation,94003,Top,Medicine
19,0.8008707977112048,endotracheal,94003,Top,Medicine
20,0.7962862781977463,sputum,94003,Top,Medicine
21,0.792129085322151,ac,94003,Top,Medicine
22,0.778419630446856,propofol,94003,Top,Medicine
23,0.7766652075290422,airway,94003,Top,Medicine
24,0.7673861152892137,ventilator,94003,Top,Medicine
25,0.7666770827290087,expired,94003,Top,Medicine
26,0.7632739741964666,job vent,94003,Top,Medicine
27,0.7474682686909198,art,94003,Top,Medicine
28,0.7461725899329473,trach,94003,Top,Medicine
29,0.7402028539692713,bipap,94003,Top,Medicine
30,0.7374525212987493,weaned,94003,Top,Medicine
31,0.7373016880281227,intubated airway,94003,Top,Medicine
32,0.7370470072989629,shock,94003,Top,Medicine
33,0.7357364012590292,type art,94003,Top,Medicine
34,0.7320144253568115,endotracheal tube,94003,Top,Medicine
35,0.7309774234846437,patient intubated,94003,Top,Medicine
36,0.7288410327129341,pea,94003,Top,Medicine
37,0.7275877065175869,ett,94003,Top,Medicine
38,0.7258923294275499,sedation,94003,Top,Medicine
39,0.7217364361039942,airway protection,94003,Top,Medicine
40,0.7198167602468927,pm type,94003,Top,Medicine
41,0.7193881013764021,aspiration,94003,Top,Medicine
42,0.7192773794029355,levophed,94003,Top,Medicine
43,0.7166244252842596,remained intubated,94003,Top,Medicine
44,0.7137388424588437,levofloxacin,94003,Top,Medicine
45,0.7101484545766278,ph total,94003,Top,Medicine
46,0.7092754800383011,mechanical,94003,Top,Medicine
47,0.7091597086848797,stimuli,94003,Top,Medicine
48,0.7086356460267299,pco,94003,Top,Medicine
49,0.7078407840333168,co base,94003,Top,Medicine
50,0.7068803591232822,protection,94003,Top,Medicine
51,0.7067717258404703,ventilation,94003,Top,Medicine
52,0.7044047967962795,carina,94003,Top,Medicine
53,0.7040850574867187,lasix,94003,Top,Medicine
54,0.7011125067698936,epinephrine,94003,Top,Medicine
55,0.699147576860758,hypercarbic,94003,Top,Medicine
56,0.6981353392970726,xs,94003,Top,Medicine
57,0.6979602457686458,unresponsive,94003,Top,Medicine
58,0.6971670377535757,gen intubated,94003,Top,Medicine
59,0.6960925927852001,copd,94003,Top,Medicine
60,0.6960836199900126,pna,94003,Top,Medicine
61,0.6951374960344939,levofloxacin mg,94003,Top,Medicine
62,0.6936704645019715,base xs,94003,Top,Medicine
63,0.6931306382111546,apnea,94003,Top,Medicine
64,0.6916838676358182,ems,94003,Top,Medicine
65,0.6911691809726683,tidal,94003,Top,Medicine
66,0.6902396042781005,pco ph,94003,Top,Medicine
67,0.689530484982683,respiratory distress,94003,Top,Medicine
68,0.6879094967113581,pneumonia,94003,Top,Medicine
69,0.6877489409529339,withdraws,94003,Top,Medicine
70,0.6862240431199745,mechanical ventilation,94003,Top,Medicine
71,0.6822282273894305,days niv,94003,Top,Medicine
72,0.6814450771264686,difficulty,94003,Top,Medicine
73,0.679302055985622,sleep apnea,94003,Top,Medicine
74,0.6792326823108329,oxygen,94003,Top,Medicine
75,0.6759000008908692,peep fio,94003,Top,Medicine
76,0.6727904093862457,po pco,94003,Top,Medicine
77,0.6723860410191479,hypercarbic respiratory,94003,Top,Medicine
78,0.6722693741010498,sats,94003,Top,Medicine
79,0.6714150684677197,hypoxic,94003,Top,Medicine
80,0.6681171111440747,intubated pm,94003,Top,Medicine
81,0.6680149005688714,aspiration pneumonia,94003,Top,Medicine
82,0.6620125437365764,patient extubated,94003,Top,Medicine
83,0.6613563379651342,pt intubated,94003,Top,Medicine
84,0.6596617968582427,obstructive,94003,Top,Medicine
85,0.6591055282288754,reflex,94003,Top,Medicine
86,0.6586528257734836,chest tube,94003,Top,Medicine
87,0.6580570423582585,tablet tablet,94003,Top,Medicine
88,0.6578419140066144,hemorrhage,94003,Top,Medicine
89,0.6575140472711939,base,94003,Top,Medicine
90,0.6569929194618261,assist,94003,Top,Medicine
91,0.6569122021965164,neurology,94003,Top,Medicine
92,0.656613840474866,mdi,94003,Top,Medicine
93,0.6556228877277863,status post,94003,Top,Medicine
94,0.65432272670473,puffs,94003,Top,Medicine
95,0.6538748221813808,time vent,94003,Top,Medicine
96,0.6528767337674971,skull,94003,Top,Medicine
97,0.6527325718924419,inhalation,94003,Top,Medicine
98,0.652522004336261,et,94003,Top,Medicine
99,0.6513515401713847,abg,94003,Top,Medicine
0,0.24569040460078367,vent,99024,Bottom,Medicine
1,0.24711851925621087,mgmt,99024,Bottom,Medicine
2,0.2482108087716206,vent mgmt,99024,Bottom,Medicine
3,0.24868758637673166,invasive,99024,Bottom,Medicine
4,0.2797974071752355,esrd,99024,Bottom,Medicine
5,0.3022107596223043,expired,99024,Bottom,Medicine
6,0.31384173196913434,hd,99024,Bottom,Medicine
7,0.31451175036209955,st day,99024,Bottom,Medicine
8,0.3157259186225783,mgmt st,99024,Bottom,Medicine
9,0.3191451640124234,dialysis,99024,Bottom,Medicine
10,0.3245640952745103,day invasive,99024,Bottom,Medicine
11,0.32551948634234446,icu,99024,Bottom,Medicine
12,0.32848554920432577,respiratory,99024,Bottom,Medicine
13,0.3315969705262577,hemodialysis,99024,Bottom,Medicine
14,0.3335925145908406,st,99024,Bottom,Medicine
15,0.33438913970337414,micu,99024,Bottom,Medicine
16,0.3373119162426106,neg,99024,Bottom,Medicine
17,0.33791432026134516,mgmt subsq,99024,Bottom,Medicine
18,0.33791432026134516,subsq,99024,Bottom,Medicine
19,0.33791432026134516,subsq days,99024,Bottom,Medicine
20,0.34226164571272766,pneumonia,99024,Bottom,Medicine
21,0.34410803179796107,days invasive,99024,Bottom,Medicine
22,0.3443698566929335,lactate,99024,Bottom,Medicine
23,0.3477153945216577,bipap,99024,Bottom,Medicine
24,0.34864848922657893,intubated,99024,Bottom,Medicine
25,0.35152997553147464,artery bypass,99024,Bottom,Medicine
26,0.3516768312193236,weaned,99024,Bottom,Medicine
27,0.35501548105862135,tablet delayed,99024,Bottom,Medicine
28,0.3568265500717388,pm urine,99024,Bottom,Medicine
29,0.3577762822100331,ph,99024,Bottom,Medicine
30,0.36077878895552,oxygen,99024,Bottom,Medicine
31,0.3608111872113207,transplant,99024,Bottom,Medicine
32,0.3614132652370352,xs,99024,Bottom,Medicine
33,0.36149229038085307,incisions,99024,Bottom,Medicine
34,0.362233818504743,renal,99024,Bottom,Medicine
35,0.3624173064909736,pco,99024,Bottom,Medicine
36,0.3624408775505001,base xs,99024,Bottom,Medicine
37,0.36346447882697086,po tid,99024,Bottom,Medicine
38,0.36618757398352714,pulmonary edema,99024,Bottom,Medicine
39,0.3662611958177925,type art,99024,Bottom,Medicine
40,0.36741942203467814,abdominal,99024,Bottom,Medicine
41,0.3676505124853174,esrd hd,99024,Bottom,Medicine
42,0.36869516898068216,liver,99024,Bottom,Medicine
43,0.3689664034779688,flagyl,99024,Bottom,Medicine
44,0.3696083428565425,hepatitis,99024,Bottom,Medicine
45,0.3706322383507331,aspiration,99024,Bottom,Medicine
46,0.3706693521389909,nstemi,99024,Bottom,Medicine
47,0.3716325104262182,pupils,99024,Bottom,Medicine
48,0.37247310229667957,bowel,99024,Bottom,Medicine
49,0.3737589302156053,blood type,99024,Bottom,Medicine
50,0.37390810792218565,hypoxia,99024,Bottom,Medicine
51,0.3741747809764236,vomiting,99024,Bottom,Medicine
52,0.3744177941800561,respiratory distress,99024,Bottom,Medicine
53,0.37520633968109457,surgeon,99024,Bottom,Medicine
54,0.37536250756744377,psychiatry,99024,Bottom,Medicine
55,0.37566928803786453,po pco,99024,Bottom,Medicine
56,0.37614059989562815,nephrocaps,99024,Bottom,Medicine
57,0.3764737964749284,type,99024,Bottom,Medicine
58,0.3765607679597372,pco ph,99024,Bottom,Medicine
59,0.37720594399396756,end,99024,Bottom,Medicine
60,0.3783238572071222,abdominal pain,99024,Bottom,Medicine
61,0.37847976754242996,morphine,99024,Bottom,Medicine
62,0.3786622077216329,cardiothoracic,99024,Bottom,Medicine
63,0.3798934478995501,brain,99024,Bottom,Medicine
64,0.3803705949972095,simple,99024,Bottom,Medicine
65,0.3831984273240317,art,99024,Bottom,Medicine
66,0.3836034193772776,simple atheroma,99024,Bottom,Medicine
67,0.383865950392352,grafting,99024,Bottom,Medicine
68,0.3839616092531898,release refills,99024,Bottom,Medicine
69,0.38529832209277365,extubated,99024,Bottom,Medicine
70,0.38731586711876564,bypass grafting,99024,Bottom,Medicine
71,0.38735109782469557,tid,99024,Bottom,Medicine
72,0.3876225415077439,tid times,99024,Bottom,Medicine
73,0.38852470869106237,intubation,99024,Bottom,Medicine
74,0.38962499448059346,tunneled,99024,Bottom,Medicine
75,0.39037288458952224,clonidine,99024,Bottom,Medicine
76,0.39103499368709493,puff,99024,Bottom,Medicine
77,0.39179499195983036,sevelamer,99024,Bottom,Medicine
78,0.3926782074363473,insulin,99024,Bottom,Medicine
79,0.39296419220203566,end stage,99024,Bottom,Medicine
80,0.39310111403772496,tube,99024,Bottom,Medicine
81,0.3936819117767156,stemi,99024,Bottom,Medicine
82,0.3942059732182264,suppository,99024,Bottom,Medicine
83,0.3943558398867523,bypass,99024,Bottom,Medicine
84,0.3945537220424991,ast,99024,Bottom,Medicine
85,0.3945950601458665,art po,99024,Bottom,Medicine
86,0.39592821893549335,tab,99024,Bottom,Medicine
87,0.3960590511147653,obesity,99024,Bottom,Medicine
88,0.3961931117618191,nausea vomiting,99024,Bottom,Medicine
89,0.3966753759166801,patch,99024,Bottom,Medicine
90,0.39668945911218284,alt,99024,Bottom,Medicine
91,0.39704205427394845,neurologically,99024,Bottom,Medicine
92,0.3974612302615339,discharge cardiothoracic,99024,Bottom,Medicine
93,0.397881892375027,worsening,99024,Bottom,Medicine
94,0.39865163181490904,ceftriaxone,99024,Bottom,Medicine
95,0.3993330569992563,psychiatric,99024,Bottom,Medicine
96,0.39936635200927423,airway,99024,Bottom,Medicine
97,0.3997279164766867,fistula,99024,Bottom,Medicine
98,0.40006812582481993,pod,99024,Bottom,Medicine
99,0.40033253984637296,preoperative,99024,Bottom,Medicine
0,0.9960259122207534,pacemaker,99024,Top,Medicine
1,0.9670181338700767,pacer,99024,Top,Medicine
2,0.9578273648259424,device,99024,Top,Medicine
3,0.9533879808386638,device clinic,99024,Top,Medicine
4,0.9525803196055886,icd,99024,Top,Medicine
5,0.9475430344880773,pacemaker placement,99024,Top,Medicine
6,0.9438504835386434,placement,99024,Top,Medicine
7,0.9218995486819491,lead,99024,Top,Medicine
8,0.9153628729711099,block,99024,Top,Medicine
9,0.9085028503078937,clinic,99024,Top,Medicine
10,0.9038488770495349,pacemaker placed,99024,Top,Medicine
11,0.890810281062563,bradycardia,99024,Top,Medicine
12,0.8875848747409496,heart block,99024,Top,Medicine
13,0.8848867506845806,pauses,99024,Top,Medicine
14,0.8846915989759879,ep,99024,Top,Medicine
15,0.8668165582658498,syncope,99024,Top,Medicine
16,0.8579299149304351,pacing,99024,Top,Medicine
17,0.8529691041264423,heart,99024,Top,Medicine
18,0.8506314158460573,cephalexin,99024,Top,Medicine
19,0.841159184576361,ppm,99024,Top,Medicine
20,0.8391031308378439,phone,99024,Top,Medicine
21,0.8350356193749192,ccu,99024,Top,Medicine
22,0.8265008304885532,placed,99024,Top,Medicine
23,0.8244293614443635,complete heart,99024,Top,Medicine
24,0.8243930957357737,wire,99024,Top,Medicine
25,0.8241937262178571,atrial,99024,Top,Medicine
26,0.8233192494827233,cardiology,99024,Top,Medicine
27,0.8232443564043034,dual,99024,Top,Medicine
28,0.816594460829016,dual chamber,99024,Top,Medicine
29,0.8110382879214033,fibrillation,99024,Top,Medicine
30,0.8108878013792244,amiodarone,99024,Top,Medicine
31,0.8099168199079185,right ventricle,99024,Top,Medicine
32,0.8096367350450266,ventricular,99024,Top,Medicine
33,0.8071044557834791,leads,99024,Top,Medicine
34,0.8011134187922788,permanent,99024,Top,Medicine
35,0.8000534356610969,arrest,99024,Top,Medicine
36,0.7953820226976352,cephalexin mg,99024,Top,Medicine
37,0.7945372475775421,cardiac,99024,Top,Medicine
38,0.7936356666955964,phone time,99024,Top,Medicine
39,0.788728189472948,heart rate,99024,Top,Medicine
40,0.7811452403577666,paced,99024,Top,Medicine
41,0.7808590147113155,procedure,99024,Top,Medicine
42,0.7798560594408692,dp,99024,Top,Medicine
43,0.7789742524481044,site,99024,Top,Medicine
44,0.7780717403266647,brady,99024,Top,Medicine
45,0.7767709964434028,keflex,99024,Top,Medicine
46,0.7722104954500909,permanent pacemaker,99024,Top,Medicine
47,0.7647711035477001,atrial fibrillation,99024,Top,Medicine
48,0.7626042813143562,held,99024,Top,Medicine
49,0.7622745012520588,chamber,99024,Top,Medicine
50,0.7615075922434267,transvenous,99024,Top,Medicine
51,0.760892424837586,icd placement,99024,Top,Medicine
52,0.7601514566339128,right atrium,99024,Top,Medicine
53,0.7598168660630392,cardiac services,99024,Top,Medicine
54,0.7591859739524666,lead placement,99024,Top,Medicine
55,0.7521372692759715,tachy brady,99024,Top,Medicine
56,0.7513614015373166,ncat sclera,99024,Top,Medicine
57,0.7503772103394248,metoprolol,99024,Top,Medicine
58,0.7493258034203869,ventricle,99024,Top,Medicine
59,0.7486658258369643,left arm,99024,Top,Medicine
60,0.748208416164579,dp pt,99024,Top,Medicine
61,0.7480692140037498,seconds,99024,Top,Medicine
62,0.7474508260670608,mg daily,99024,Top,Medicine
63,0.7465995279876237,ntnd,99024,Top,Medicine
64,0.7461832050544392,cardiac risk,99024,Top,Medicine
65,0.7461380495345473,sc clinical,99024,Top,Medicine
66,0.7459371032014528,clinical ctr,99024,Top,Medicine
67,0.7451058482498087,palpitations,99024,Top,Medicine
68,0.7448116651021643,atrium right,99024,Top,Medicine
69,0.7445207446566644,temporary,99024,Top,Medicine
70,0.7434138897554861,ctr,99024,Top,Medicine
71,0.7427872612310457,coumadin,99024,Top,Medicine
72,0.7427467247768221,defibrillator,99024,Top,Medicine
73,0.7417053107815225,cardiac history,99024,Top,Medicine
74,0.7410552814785895,rate,99024,Top,Medicine
75,0.7406739376750326,episodes,99024,Top,Medicine
76,0.7394672317945834,ef,99024,Top,Medicine
77,0.7392402315799025,soft ntnd,99024,Top,Medicine
78,0.7391216344495973,hsm tenderness,99024,Top,Medicine
79,0.7382162651238734,nafcillin,99024,Top,Medicine
80,0.7381400317386275,start,99024,Top,Medicine
81,0.7368608321472755,risk factors,99024,Top,Medicine
82,0.7367026611619737,rhythm,99024,Top,Medicine
83,0.7366091454076416,provider,99024,Top,Medicine
84,0.7365833289045052,number,99024,Top,Medicine
85,0.7359476705446604,digoxin,99024,Top,Medicine
86,0.7340410222432358,lv lead,99024,Top,Medicine
87,0.7303981087921109,afib,99024,Top,Medicine
88,0.7303859762180795,anicteric perrl,99024,Top,Medicine
89,0.7290042392793052,prevent,99024,Top,Medicine
90,0.728633181221503,heent ncat,99024,Top,Medicine
91,0.7285882902859112,amiodarone mg,99024,Top,Medicine
92,0.7280438230572701,ctr campus,99024,Top,Medicine
93,0.7277714375426729,building sc,99024,Top,Medicine
94,0.7272038696281276,hours days,99024,Top,Medicine
95,0.7270093710932479,cardiologist,99024,Top,Medicine
96,0.72688455380954,atrium,99024,Top,Medicine
97,0.7265127722985644,telemetry,99024,Top,Medicine
98,0.7258294604223758,ntnd hsm,99024,Top,Medicine
99,0.72558443592427,follow device,99024,Top,Medicine
0,0.4103664988565519,mg po,75940,Bottom,Radiology
1,0.41354838260200233,pleural,75940,Bottom,Radiology
2,0.41812129221999444,sustained release,75940,Bottom,Radiology
3,0.4208554265070044,qd,75940,Bottom,Radiology
4,0.421200410663458,failure,75940,Bottom,Radiology
5,0.42488565682447865,ast,75940,Bottom,Radiology
6,0.4255589945696556,tablet sustained,75940,Bottom,Radiology
7,0.4261226319853448,week,75940,Bottom,Radiology
8,0.42638429501702174,pneumonia,75940,Bottom,Radiology
9,0.42642678605093665,alt,75940,Bottom,Radiology
10,0.42942964636194614,effusion,75940,Bottom,Radiology
11,0.4295428445599143,respiratory,75940,Bottom,Radiology
12,0.4295439998409834,thoracentesis,75940,Bottom,Radiology
13,0.4296991537533459,baseline,75940,Bottom,Radiology
14,0.4301049807333604,felt,75940,Bottom,Radiology
15,0.4302853634322723,chf,75940,Bottom,Radiology
16,0.4330947001916557,alt ast,75940,Bottom,Radiology
17,0.43351499237564506,cancer,75940,Bottom,Radiology
18,0.43390251948071373,pleural effusion,75940,Bottom,Radiology
19,0.43421015708579025,disease,75940,Bottom,Radiology
20,0.4367335286109197,levofloxacin,75940,Bottom,Radiology
21,0.4368976526488135,three,75940,Bottom,Radiology
22,0.4373863641018698,micu,75940,Bottom,Radiology
23,0.43742180913316314,line,75940,Bottom,Radiology
24,0.4374788081383386,sepsis,75940,Bottom,Radiology
25,0.43759714717140075,required,75940,Bottom,Radiology
26,0.4377504408791616,albumin,75940,Bottom,Radiology
27,0.43778242038100434,prednisone,75940,Bottom,Radiology
28,0.43794760553517065,vancomycin,75940,Bottom,Radiology
29,0.4381463144118408,hypotension,75940,Bottom,Radiology
30,0.4383289564962242,sustained,75940,Bottom,Radiology
31,0.4395276161077231,abdominal pain,75940,Bottom,Radiology
32,0.4397902702694223,alkphos,75940,Bottom,Radiology
33,0.44043532340181063,distress,75940,Bottom,Radiology
34,0.44067468541332394,cad,75940,Bottom,Radiology
35,0.4407650382027828,creatinine,75940,Bottom,Radiology
36,0.44079818395151604,left pleural,75940,Bottom,Radiology
37,0.44093106402682597,liver,75940,Bottom,Radiology
38,0.441508198358578,respiratory distress,75940,Bottom,Radiology
39,0.44169629579733266,per,75940,Bottom,Radiology
40,0.4417492635089852,lisinopril,75940,Bottom,Radiology
41,0.44197473944209587,blood alt,75940,Bottom,Radiology
42,0.4431763529170096,blood pressure,75940,Bottom,Radiology
43,0.4433277340299899,growth,75940,Bottom,Radiology
44,0.4443562328957256,metastatic,75940,Bottom,Radiology
45,0.4447142698798806,effusions,75940,Bottom,Radiology
46,0.4452040315554486,fluid,75940,Bottom,Radiology
47,0.445633088569742,pod,75940,Bottom,Radiology
48,0.4456732205256596,daily disp,75940,Bottom,Radiology
49,0.4457787952879798,mildly,75940,Bottom,Radiology
50,0.445822940482057,mi,75940,Bottom,Radiology
51,0.44598205474304264,iv,75940,Bottom,Radiology
52,0.44599210912348136,medicine,75940,Bottom,Radiology
53,0.44619605746783336,code,75940,Bottom,Radiology
54,0.4462998291439225,abdominal,75940,Bottom,Radiology
55,0.44686068434208615,gram,75940,Bottom,Radiology
56,0.4469953687648979,capsule delayed,75940,Bottom,Radiology
57,0.4472165622550748,pleural fluid,75940,Bottom,Radiology
58,0.44741637624521313,sounds,75940,Bottom,Radiology
59,0.44804599810168505,fevers,75940,Bottom,Radiology
60,0.4482137563402808,improvement,75940,Bottom,Radiology
61,0.4491520668854782,lasix,75940,Bottom,Radiology
62,0.4492744167774751,initially,75940,Bottom,Radiology
63,0.45022033285223334,albuterol,75940,Bottom,Radiology
64,0.45023659702772856,dm,75940,Bottom,Radiology
65,0.45046435726585166,acid,75940,Bottom,Radiology
66,0.45077673686986625,course,75940,Bottom,Radiology
67,0.45080065110949213,hypoxia,75940,Bottom,Radiology
68,0.4510082570261781,held,75940,Bottom,Radiology
69,0.45118775277945133,still,75940,Bottom,Radiology
70,0.45137705543512613,heart failure,75940,Bottom,Radiology
71,0.451635691718604,systolic,75940,Bottom,Radiology
72,0.4516514054743992,setting,75940,Bottom,Radiology
73,0.4517108479265403,decreased,75940,Bottom,Radiology
74,0.451733165153899,jvd,75940,Bottom,Radiology
75,0.45271825115445186,secondary,75940,Bottom,Radiology
76,0.45349608541321135,culture,75940,Bottom,Radiology
77,0.4536031839153846,discharge medicine,75940,Bottom,Radiology
78,0.453716804935252,nl,75940,Bottom,Radiology
79,0.45392449683519376,renal,75940,Bottom,Radiology
80,0.4542852255048299,performed,75940,Bottom,Radiology
81,0.4545020525461987,furosemide,75940,Bottom,Radiology
82,0.4549320193329184,function,75940,Bottom,Radiology
83,0.4549425063818503,crackles,75940,Bottom,Radiology
84,0.4550031424351192,episodes,75940,Bottom,Radiology
85,0.4550219113530615,cell,75940,Bottom,Radiology
86,0.45526142928817465,hip,75940,Bottom,Radiology
87,0.45532674944514834,levophed,75940,Bottom,Radiology
88,0.4554110627479652,syndrome,75940,Bottom,Radiology
89,0.45578563526855653,cardiac,75940,Bottom,Radiology
90,0.45584878292098835,hypertension,75940,Bottom,Radiology
91,0.45585241183295777,bilateral pleural,75940,Bottom,Radiology
92,0.4559206126543302,pleural effusions,75940,Bottom,Radiology
93,0.45595001788774686,ef,75940,Bottom,Radiology
94,0.45596093580441605,ast alkphos,75940,Bottom,Radiology
95,0.455995191394512,insulin,75940,Bottom,Radiology
96,0.4560501138744402,shock,75940,Bottom,Radiology
97,0.45611033397159934,rehabilitation,75940,Bottom,Radiology
98,0.4561180190715065,monday,75940,Bottom,Radiology
99,0.45617887523969,job,75940,Bottom,Radiology
0,0.7820641840992774,filter,75940,Top,Radiology
1,0.7453375836038731,ivc filter,75940,Top,Radiology
2,0.7411293566427756,ivc,75940,Top,Radiology
3,0.6634728885757142,subarachnoid,75940,Top,Radiology
4,0.6598338700440398,vein,75940,Top,Radiology
5,0.65846867381846,hemorrhage,75940,Top,Radiology
6,0.6530546826861969,lower extremity,75940,Top,Radiology
7,0.6529735995693084,dvt,75940,Top,Radiology
8,0.6496172677944146,fracture,75940,Top,Radiology
9,0.6452612043893217,femoral,75940,Top,Radiology
10,0.6451856731859912,subarachnoid hemorrhage,75940,Top,Radiology
11,0.6403772619520315,hematoma,75940,Top,Radiology
12,0.6351615032563027,neg,75940,Top,Radiology
13,0.6267965318473171,extremity,75940,Top,Radiology
14,0.6262530195882351,coumadin,75940,Top,Radiology
15,0.6242994400522833,fractures,75940,Top,Radiology
16,0.6242180670067392,sig,75940,Top,Radiology
17,0.6172361604242839,filter placement,75940,Top,Radiology
18,0.6164974601724308,trauma,75940,Top,Radiology
19,0.6138063225361188,vascular,75940,Top,Radiology
20,0.6127424326882327,veins,75940,Top,Radiology
21,0.6123245567257748,inferior,75940,Top,Radiology
22,0.6107531071824,rami,75940,Top,Radiology
23,0.6107531071824,pubic rami,75940,Top,Radiology
24,0.6092240737766228,superficial,75940,Top,Radiology
25,0.60834808933794,filter placed,75940,Top,Radiology
26,0.6076007362523075,tablet sig,75940,Top,Radiology
27,0.6075738317589179,subdural,75940,Top,Radiology
28,0.6064884220057081,bid times,75940,Top,Radiology
29,0.606138516744738,sig one,75940,Top,Radiology
30,0.6061018838308313,femoral vein,75940,Top,Radiology
31,0.60604889388358,po hours,75940,Top,Radiology
32,0.605622783230644,swelling,75940,Top,Radiology
33,0.6051003791493625,pubic,75940,Top,Radiology
34,0.6034439976105556,inr,75940,Top,Radiology
35,0.6034391258840447,pulmonary emboli,75940,Top,Radiology
36,0.601970829306721,common femoral,75940,Top,Radiology
37,0.6012735327501404,incision,75940,Top,Radiology
38,0.6004802406358859,iliac,75940,Top,Radiology
39,0.6002610513210369,constipation,75940,Top,Radiology
40,0.5992226571606215,frontal,75940,Top,Radiology
41,0.5985513172631639,extending,75940,Top,Radiology
42,0.5985227280693038,embolus,75940,Top,Radiology
43,0.5984860751813513,cta,75940,Top,Radiology
44,0.5971202118047254,inferior vena,75940,Top,Radiology
45,0.5970426394382816,vascular surgery,75940,Top,Radiology
46,0.5961610456339772,neurosurgery,75940,Top,Radiology
47,0.5960303520573219,transfused units,75940,Top,Radiology
48,0.5956774041744405,inr pt,75940,Top,Radiology
49,0.5952831174393572,ptt inr,75940,Top,Radiology
50,0.5951667292673545,surgery,75940,Top,Radiology
51,0.5938829254427014,ptt,75940,Top,Radiology
52,0.5938194891694839,vena,75940,Top,Radiology
53,0.5932264485628832,common,75940,Top,Radiology
54,0.5932022937924245,pt ptt,75940,Top,Radiology
55,0.5931792624440211,emboli,75940,Top,Radiology
56,0.5918041879481861,vein thrombosis,75940,Top,Radiology
57,0.5912468077931599,thrombosis,75940,Top,Radiology
58,0.5910649678042769,pulmonary embolism,75940,Top,Radiology
59,0.5909892810255999,pulmonary embolus,75940,Top,Radiology
60,0.5907736485934708,pt pt,75940,Top,Radiology
61,0.5900610561568372,times day,75940,Top,Radiology
62,0.5899714977299292,superficial femoral,75940,Top,Radiology
63,0.5898980366578274,rami fractures,75940,Top,Radiology
64,0.5895869598018469,sig tablets,75940,Top,Radiology
65,0.5893360439099131,dilantin,75940,Top,Radiology
66,0.5893008315635112,brain,75940,Top,Radiology
67,0.5883615296323663,vena cava,75940,Top,Radiology
68,0.5883615296323663,cava,75940,Top,Radiology
69,0.588029790275313,femur,75940,Top,Radiology
70,0.5879800425907321,sacral fracture,75940,Top,Radiology
71,0.5878102448867831,anxiety,75940,Top,Radiology
72,0.5876837111092169,subsegmental,75940,Top,Radiology
73,0.5874420102249863,pt blood,75940,Top,Radiology
74,0.5873240609733777,arteries,75940,Top,Radiology
75,0.5869296281450971,left common,75940,Top,Radiology
76,0.5868585407103261,subdural hematoma,75940,Top,Radiology
77,0.5864681068310857,warfarin,75940,Top,Radiology
78,0.5863437135732907,embolism,75940,Top,Radiology
79,0.5863405394449668,fractures left,75940,Top,Radiology
80,0.5861872708730528,pelvis,75940,Top,Radiology
81,0.5860167859417447,suspension sig,75940,Top,Radiology
82,0.5853475821564746,mg suspension,75940,Top,Radiology
83,0.5852093178377138,tablets po,75940,Top,Radiology
84,0.5839635501106978,head ct,75940,Top,Radiology
85,0.5836373190968567,flap,75940,Top,Radiology
86,0.5834682651539712,recorded,75940,Top,Radiology
87,0.5832503416484991,vehicle,75940,Top,Radiology
88,0.5827577515622546,instructions,75940,Top,Radiology
89,0.5819482000021512,stairs,75940,Top,Radiology
90,0.581898547434329,horse,75940,Top,Radiology
91,0.5815862425838191,left lower,75940,Top,Radiology
92,0.5804033300677098,head,75940,Top,Radiology
93,0.579894151698872,activity,75940,Top,Radiology
94,0.5797523688610138,neg ethanol,75940,Top,Radiology
95,0.579593572355203,tablet delayed,75940,Top,Radiology
96,0.57948461419993,sah,75940,Top,Radiology
97,0.5790083715744802,injury,75940,Top,Radiology
98,0.5788818591652934,parietal,75940,Top,Radiology
99,0.5788131426087152,asa neg,75940,Top,Radiology
0,0.42054409377599583,tablet delayed,75989,Bottom,Radiology
1,0.43637039523847226,sustained,75989,Bottom,Radiology
2,0.43693520539005204,neg,75989,Bottom,Radiology
3,0.4375563220806737,sustained release,75989,Bottom,Radiology
4,0.43833775520114665,coumadin,75989,Bottom,Radiology
5,0.43877141187575813,head,75989,Bottom,Radiology
6,0.4406817694365925,po day,75989,Bottom,Radiology
7,0.44278094074963004,tablet sustained,75989,Bottom,Radiology
